customer_id,gender,age,marital_status,education,region,annual_income
17609,Female,48,Married,PhD,East,996467
17610,Female,46,Married,Master,North,747444
17611,Female,30,Single,Master,West,1817217
17612,Female,44,Single,Master,West,1649405
17613,Female,37,Divorced,Bachelor,South,1547154
17614,Female,36,Divorced,High School,West,1362302
17615,Male,37,Married,Master,South,785906
17616,Male,21,Married,Bachelor,North,365055
17617,Female,41,Married,Master,East,1296401
17618,Female,67,Divorced,PhD,North,293111
17619,Female,69,Divorced,Master,West,1990986
17620,Female,63,Single,High School,East,774626
17621,Male,42,Divorced,High School,East,507082
17622,Male,25,Married,Bachelor,South,1833857
17623,Female,56,Single,High School,East,1397047
17624,Male,41,Divorced,Master,South,1991360
17625,Male,29,Married,PhD,West,265568
17626,Female,47,Divorced,PhD,South,1334668
17627,Female,68,Single,Bachelor,North,1522650
17628,Female,32,Divorced,PhD,West,1794816
17629,Male,38,Married,Bachelor,North,544937
17630,Male,55,Single,Bachelor,West,1971740
17631,Female,35,Married,Bachelor,East,1417708
17632,Female,64,Single,High School,West,1897639
17633,Male,50,Divorced,Master,North,959893
17634,Male,65,Divorced,High School,West,1199270
17635,Female,53,Married,PhD,North,411539
17636,Male,56,Divorced,High School,East,1254503
17637,Female,60,Single,Bachelor,North,505708
17638,Female,50,Divorced,High School,South,549825
17639,Male,46,Divorced,High School,West,786408
17640,Male,41,Divorced,PhD,North,1568499
17641,Male,57,Divorced,Master,North,1889649
17642,Female,63,Divorced,Bachelor,North,1881911
17643,Female,51,Divorced,High School,South,1929391
17644,Female,37,Divorced,PhD,East,476136
17645,Female,37,Divorced,PhD,South,1961156
17646,Female,54,Married,Bachelor,East,1962227
17647,Female,44,Married,PhD,South,1074927
17648,Male,53,Divorced,Master,North,1047705
17649,Female,24,Married,PhD,South,667724
17650,Female,29,Divorced,High School,West,449782
17651,Female,22,Divorced,Master,East,1012193
17652,Female,55,Divorced,Master,North,794742
17653,Male,58,Married,PhD,East,1439389
17654,Female,65,Single,Bachelor,North,836843
17655,Male,35,Divorced,Bachelor,North,1244392
17656,Male,63,Divorced,Bachelor,West,712001
17657,Female,62,Single,High School,South,866315
17658,Female,23,Married,PhD,West,788983
17659,Male,51,Single,Bachelor,East,1831061
17660,Male,61,Divorced,High School,South,1405093
17661,Female,62,Single,Master,East,1654860
17662,Male,43,Divorced,Bachelor,South,280243
17663,Female,32,Married,Master,West,1618072
17664,Female,28,Married,Bachelor,North,679143
17665,Male,41,Married,PhD,East,1758118
17666,Female,41,Divorced,Master,East,1975035
17667,Female,52,Married,PhD,West,407342
17668,Female,37,Single,High School,West,1197412
17669,Male,57,Married,Master,South,800596
17670,Male,44,Divorced,High School,East,1171025
17671,Male,28,Single,Bachelor,West,379700
17672,Female,38,Single,Bachelor,South,322834
17673,Male,31,Single,Bachelor,South,1418380
17674,Male,30,Single,High School,East,1114614
17675,Male,46,Divorced,Bachelor,South,356248
17676,Female,67,Married,PhD,West,1077775
17677,Female,26,Single,High School,West,954796
17678,Male,37,Married,High School,West,1988665
17679,Male,43,Married,Master,East,1109886
17680,Male,62,Married,Bachelor,West,911388
17681,Female,57,Married,Master,North,577517
17682,Male,48,Divorced,High School,South,1267221
17683,Female,36,Single,Master,North,827339
17684,Female,32,Single,PhD,South,1144874
17685,Female,41,Married,Bachelor,East,1925759
17686,Male,44,Single,High School,West,538393
17687,Male,48,Married,Master,South,1797083
17688,Female,57,Divorced,Bachelor,South,1625334
17689,Female,41,Single,PhD,West,1300571
17690,Female,53,Married,Bachelor,East,1345942
17691,Female,22,Single,Master,North,1255334
17692,Male,57,Married,PhD,East,680099
17693,Male,39,Single,High School,West,1907941
17694,Female,48,Divorced,PhD,North,456950
17695,Female,35,Single,Bachelor,West,1130189
17696,Female,21,Divorced,High School,North,1913913
17697,Male,63,Divorced,Bachelor,South,894942
17698,Female,48,Married,High School,West,1351051
17699,Male,55,Married,PhD,West,1019054
17700,Female,52,Single,High School,South,1291018
17701,Male,48,Divorced,Bachelor,West,1515203
17702,Male,29,Married,Master,North,591640
17703,Female,44,Divorced,Master,West,994968
17704,Male,24,Divorced,Master,East,664235
17705,Male,65,Divorced,High School,North,598611
17706,Male,61,Single,Master,West,975623
17707,Male,23,Divorced,Master,South,559447
17708,Female,68,Divorced,Bachelor,East,1456273
17709,Female,42,Single,PhD,East,1944165
17710,Female,60,Single,High School,South,1713800
17711,Female,59,Married,Master,East,1503959
17712,Female,69,Divorced,Bachelor,East,1288496
17713,Male,45,Divorced,High School,North,1492719
17714,Male,68,Single,Bachelor,West,219500
17715,Male,42,Single,PhD,North,346836
17716,Male,68,Married,Master,South,552072
17717,Female,67,Single,High School,North,1840129
17718,Female,54,Single,High School,East,563956
17719,Male,40,Single,Master,South,1545391
17720,Female,56,Single,Bachelor,West,826112
17721,Male,57,Married,PhD,South,582215
17722,Male,59,Divorced,High School,South,226071
17723,Female,47,Divorced,High School,East,1333601
17724,Female,67,Divorced,PhD,North,860617
17725,Female,69,Divorced,High School,East,1461952
17726,Female,52,Divorced,PhD,East,886242
17727,Female,62,Single,Master,North,1918632
17728,Female,49,Divorced,PhD,North,1649462
17729,Female,61,Single,PhD,East,1385334
17730,Male,68,Divorced,Bachelor,West,902019
17731,Female,52,Divorced,PhD,North,318110
17732,Male,44,Single,Master,West,1917892
17733,Male,23,Divorced,High School,East,1996694
17734,Female,47,Single,Bachelor,North,1538849
17735,Male,29,Married,PhD,East,1486222
17736,Female,60,Married,Bachelor,North,1302274
17737,Male,43,Married,Master,South,1314898
17738,Male,27,Divorced,Master,North,1383018
17739,Male,37,Divorced,High School,East,1101350
17740,Female,57,Divorced,Master,North,1744602
17741,Male,27,Divorced,Master,North,941781
17742,Male,50,Single,PhD,East,1794160
17743,Male,33,Married,Master,North,1768570
17744,Female,38,Single,Master,South,1368590
17745,Male,51,Married,Master,West,1301351
17746,Female,42,Married,High School,West,1321897
17747,Male,34,Single,PhD,South,336974
17748,Male,38,Single,PhD,South,1313145
17749,Male,55,Single,Bachelor,West,1989278
17750,Female,37,Married,Master,South,1915302
17751,Male,39,Single,Bachelor,North,1991952
17752,Male,51,Divorced,Bachelor,West,1679731
17753,Male,59,Single,Master,West,1917236
17754,Male,56,Married,PhD,West,383524
17755,Female,35,Married,Master,South,1742863
17756,Male,49,Single,Bachelor,North,568923
17757,Male,60,Single,High School,West,1720609
17758,Male,36,Married,Bachelor,South,491935
17759,Male,53,Married,PhD,West,1568445
17760,Female,45,Single,High School,South,1426404
17761,Male,36,Divorced,Bachelor,East,1062909
17762,Male,50,Divorced,Master,North,1842155
17763,Female,54,Divorced,PhD,West,1959190
17764,Male,22,Married,High School,North,1158769
17765,Male,60,Divorced,PhD,West,633108
17766,Male,64,Divorced,Bachelor,North,1249216
17767,Female,63,Single,PhD,East,260863
17768,Male,58,Single,High School,North,1182259
17769,Female,38,Divorced,Master,East,631851
17770,Female,25,Married,High School,West,1370887
17771,Female,67,Divorced,PhD,North,520768
17772,Female,60,Single,Master,South,433673
17773,Female,26,Single,Master,West,256320
17774,Female,32,Single,PhD,East,907533
17775,Female,32,Divorced,High School,East,250995
17776,Male,32,Married,Master,East,962601
17777,Male,29,Divorced,Master,West,1114943
17778,Female,62,Single,PhD,West,1215140
17779,Female,42,Single,Master,North,877694
17780,Female,69,Single,High School,South,1347821
17781,Female,36,Single,Master,East,396884
17782,Female,24,Divorced,Bachelor,East,1281280
17783,Female,23,Divorced,Master,North,845870
17784,Male,36,Married,Bachelor,North,280090
17785,Male,34,Single,High School,South,1666738
17786,Female,61,Divorced,Bachelor,East,1652083
17787,Female,58,Divorced,Master,West,1633502
17788,Female,24,Single,Master,West,1886726
17789,Male,22,Divorced,PhD,West,1728273
17790,Female,30,Single,PhD,East,606307
17791,Male,31,Married,Master,West,1903703
17792,Male,59,Single,Master,East,1819444
17793,Male,46,Single,Master,West,1374437
17794,Female,57,Divorced,Master,East,953731
17795,Female,46,Married,High School,East,940600
17796,Male,24,Married,Master,West,1381441
17797,Male,46,Divorced,Bachelor,West,1169570
17798,Male,58,Married,PhD,South,1461905
17799,Male,48,Married,Bachelor,East,1274625
17800,Female,22,Single,Bachelor,North,1894810
17801,Male,22,Divorced,High School,East,960632
17802,Female,36,Married,Bachelor,West,986238
17803,Male,43,Married,Bachelor,East,1631143
17804,Female,43,Married,Bachelor,East,1794182
17805,Male,33,Single,PhD,East,495677
17806,Female,41,Single,High School,East,980584
17807,Female,59,Divorced,Bachelor,South,428702
17808,Female,45,Divorced,Bachelor,North,1847208
17809,Male,57,Single,High School,South,1141281
17810,Female,69,Divorced,Master,North,716664
17811,Male,33,Divorced,Bachelor,North,526316
17812,Female,35,Divorced,PhD,North,1529277
17813,Female,48,Single,PhD,West,243100
17814,Male,23,Single,Master,East,1587640
17815,Female,43,Married,Bachelor,South,1226951
17816,Female,24,Married,High School,North,524832
17817,Male,67,Married,Master,West,1276738
17818,Female,23,Married,PhD,North,1889703
17819,Female,59,Divorced,PhD,West,1316831
17820,Female,28,Divorced,High School,West,414738
17821,Female,63,Single,Master,East,239235
17822,Male,45,Divorced,High School,East,1836745
17823,Female,61,Divorced,Master,South,317074
17824,Female,32,Divorced,Master,North,299508
17825,Female,25,Married,Master,North,741259
17826,Female,53,Single,Bachelor,North,768991
17827,Female,66,Married,PhD,West,1335109
17828,Female,45,Divorced,PhD,South,349157
17829,Female,45,Divorced,PhD,East,914651
17830,Female,55,Single,Master,East,1036377
17831,Male,35,Married,Master,South,919047
17832,Male,62,Divorced,Bachelor,East,1161525
17833,Male,46,Single,PhD,North,1195913
17834,Male,30,Divorced,PhD,West,999957
17835,Female,44,Divorced,Bachelor,North,815649
17836,Female,55,Single,PhD,South,1175980
17837,Male,49,Single,High School,East,962994
17838,Male,58,Divorced,High School,South,933439
17839,Male,25,Single,Bachelor,South,1061781
17840,Female,44,Divorced,PhD,East,1785557
17841,Female,39,Married,Bachelor,South,861982
17842,Male,66,Divorced,Bachelor,North,1034851
17843,Male,69,Single,Bachelor,South,759882
17844,Male,64,Married,PhD,West,292497
17845,Male,29,Single,Bachelor,North,1270967
17846,Male,46,Divorced,PhD,North,1967969
17847,Female,45,Single,High School,South,1093186
17848,Male,55,Divorced,Bachelor,North,1990704
17849,Female,56,Single,Bachelor,South,1698728
17850,Male,34,Single,PhD,West,1481650
17851,Male,26,Divorced,High School,South,652017
17852,Female,52,Married,PhD,East,777893
17853,Male,46,Divorced,Master,South,324151
17854,Female,35,Married,PhD,North,1132643
17855,Female,69,Married,High School,South,1520656
17856,Male,51,Married,High School,South,213917
17857,Male,57,Married,Bachelor,East,1439478
17858,Female,58,Divorced,PhD,East,1318749
17859,Female,57,Divorced,PhD,North,362365
17860,Male,39,Married,Master,West,1931314
17861,Female,34,Married,High School,West,1047028
17862,Male,56,Married,PhD,North,1802666
17863,Female,57,Married,Master,North,1405809
17864,Male,31,Married,PhD,North,1912350
17865,Female,47,Married,High School,West,600383
17866,Female,22,Single,Bachelor,West,1692306
17867,Male,42,Married,PhD,West,568496
17868,Female,22,Single,High School,East,1097295
17869,Female,40,Divorced,High School,South,1546981
17870,Female,64,Divorced,High School,East,1219282
17871,Female,68,Married,Master,East,1588381
17872,Female,37,Divorced,Master,East,651363
17873,Female,24,Divorced,Bachelor,South,1433674
17874,Female,34,Married,PhD,West,859955
17875,Male,27,Divorced,Master,South,698254
17876,Female,35,Divorced,Master,East,1580311
17877,Female,50,Married,Master,South,754216
17878,Male,36,Married,PhD,West,1961470
17879,Female,60,Married,Bachelor,East,531348
17880,Female,22,Single,Bachelor,East,830395
17881,Male,39,Married,Bachelor,North,704234
17882,Female,21,Divorced,PhD,West,236425
17883,Female,51,Married,PhD,East,1985833
17884,Male,24,Single,Bachelor,East,872242
17885,Male,47,Divorced,High School,West,520863
17886,Female,45,Single,PhD,East,834144
17887,Female,42,Divorced,PhD,North,1634672
17888,Male,63,Married,Bachelor,South,908786
17889,Female,30,Single,Bachelor,North,700401
17890,Male,53,Married,High School,South,1891159
17891,Male,69,Divorced,High School,North,1484505
17892,Male,68,Married,Master,South,1947536
17893,Female,64,Married,Master,North,637394
17894,Male,50,Divorced,Bachelor,East,1352706
17895,Male,50,Single,Master,South,1043212
17896,Male,36,Divorced,PhD,West,348033
17897,Female,29,Divorced,High School,West,1608936
17898,Female,37,Married,Master,North,1953151
17899,Female,55,Divorced,Master,North,1255136
17900,Male,67,Single,Bachelor,North,580447
17901,Female,35,Divorced,High School,South,1130409
17902,Female,68,Divorced,High School,East,557876
17903,Male,48,Married,Master,West,1297368
17904,Male,40,Single,PhD,North,776955
17905,Female,53,Married,PhD,South,1452738
17906,Female,53,Married,PhD,South,748713
17907,Male,56,Single,PhD,West,1785970
17908,Female,33,Single,PhD,West,947526
17909,Male,24,Divorced,Master,East,498608
17910,Male,43,Single,PhD,West,594428
17911,Female,28,Married,Master,East,1949784
17912,Female,33,Single,Bachelor,East,1541270
17913,Female,44,Single,Master,South,1189437
17914,Female,60,Single,PhD,South,1309595
17915,Male,66,Married,Master,East,853003
17916,Female,50,Divorced,PhD,North,1485873
17917,Female,50,Divorced,Bachelor,East,828222
17918,Female,45,Married,PhD,West,1005602
17919,Male,53,Divorced,High School,East,825432
17920,Female,29,Divorced,Bachelor,East,295678
17921,Female,46,Married,Master,East,712415
17922,Male,44,Married,Master,North,1467615
17923,Male,53,Divorced,PhD,North,1542004
17924,Male,59,Single,High School,East,946776
17925,Male,45,Divorced,Bachelor,West,1696601
17926,Male,65,Single,Master,South,1141063
17927,Female,35,Married,PhD,West,355844
17928,Male,61,Single,High School,South,1400106
17929,Male,68,Single,Master,West,740545
17930,Male,69,Single,PhD,North,1935826
17931,Male,61,Married,PhD,West,828674
17932,Male,26,Divorced,High School,East,1360907
17933,Male,40,Divorced,Master,South,963366
17934,Male,64,Single,PhD,West,207903
17935,Male,36,Divorced,Master,West,1223173
17936,Female,41,Married,High School,West,1351751
17937,Female,35,Married,High School,North,1317370
17938,Female,59,Married,Master,North,667076
17939,Male,62,Married,High School,West,1810572
17940,Male,24,Divorced,PhD,North,280030
17941,Male,44,Single,Master,West,1993420
17942,Female,23,Single,PhD,North,793013
17943,Male,21,Single,Master,West,1539776
17944,Male,50,Married,Bachelor,East,1153901
17945,Male,33,Divorced,PhD,North,940483
17946,Female,38,Divorced,PhD,West,573109
17947,Female,60,Divorced,Master,South,247507
17948,Male,31,Divorced,Master,East,1835676
17949,Female,62,Divorced,PhD,North,1454431
17950,Male,49,Divorced,High School,West,800160
17951,Male,24,Single,PhD,South,1670335
17952,Female,45,Married,Bachelor,South,1008525
17953,Female,56,Single,High School,South,1151154
17954,Female,56,Divorced,High School,East,1455810
17955,Female,64,Married,Master,East,696435
17956,Male,60,Married,Master,South,1472584
17957,Male,48,Married,PhD,East,660984
17958,Female,65,Married,PhD,West,825597
17959,Female,28,Divorced,Master,North,217591
17960,Male,41,Divorced,PhD,North,1545405
17961,Male,55,Married,High School,North,886130
17962,Male,64,Divorced,PhD,East,1906715
17963,Male,38,Married,High School,West,1127745
17964,Female,67,Divorced,Master,West,606604
17965,Female,45,Married,PhD,East,1644834
17966,Female,66,Divorced,High School,East,1841950
17967,Male,61,Single,Bachelor,West,466638
17968,Male,25,Single,Bachelor,West,1490052
17969,Female,67,Divorced,Bachelor,South,1773926
17970,Female,28,Divorced,High School,North,1847333
17971,Female,43,Single,PhD,South,453610
17972,Male,23,Divorced,Bachelor,West,321082
17973,Female,64,Married,Master,South,1459585
17974,Male,57,Divorced,Master,North,1659628
17975,Female,51,Divorced,Master,East,1659552
17976,Female,49,Single,Bachelor,South,478910
17977,Female,61,Single,Bachelor,South,331138
17978,Male,40,Divorced,PhD,East,1501181
17979,Male,23,Married,High School,East,1793151
17980,Male,43,Divorced,Master,North,1589043
17981,Male,60,Married,PhD,West,1750209
17982,Male,41,Married,High School,South,1335346
17983,Male,33,Divorced,Bachelor,North,1118939
17984,Female,28,Married,High School,South,1610677
17985,Male,25,Single,Master,North,804125
17986,Female,45,Married,High School,North,1812456
17987,Male,59,Married,High School,East,746161
17988,Female,57,Married,Bachelor,West,389014
17989,Female,61,Single,Bachelor,South,340896
17990,Male,25,Single,PhD,West,652019
17991,Female,28,Divorced,Bachelor,North,1864781
17992,Male,64,Married,Bachelor,East,404860
17993,Male,24,Single,Master,West,1195277
17994,Male,61,Married,Master,East,238961
17995,Male,42,Married,High School,East,1383244
17996,Female,34,Divorced,Master,South,270851
17997,Male,39,Married,PhD,North,569938
17998,Female,33,Single,PhD,South,218647
17999,Female,55,Divorced,High School,South,1335907
18000,Female,24,Divorced,PhD,West,1342085
18001,Male,53,Married,PhD,East,1490056
18002,Female,42,Married,Bachelor,South,603980
18003,Male,21,Single,High School,South,1075031
18004,Female,31,Married,PhD,North,1166829
18005,Male,36,Single,High School,West,384078
18006,Male,24,Married,PhD,West,316141
18007,Male,49,Single,Master,East,1456029
18008,Male,59,Married,High School,East,1314719
18009,Female,64,Divorced,Master,West,1918239
18010,Female,58,Single,High School,West,1191201
18011,Male,44,Divorced,Master,North,687458
18012,Female,29,Divorced,Bachelor,South,682193
18013,Male,28,Divorced,Master,North,912658
18014,Male,34,Divorced,PhD,North,1438769
18015,Female,35,Single,Bachelor,West,1076238
18016,Male,42,Married,Master,West,1103960
18017,Male,57,Divorced,Bachelor,South,1988695
18018,Male,35,Married,Bachelor,East,665797
18019,Male,26,Single,PhD,West,899555
18020,Male,21,Married,Master,North,1004233
18021,Female,40,Single,Bachelor,South,1571403
18022,Female,61,Married,PhD,East,854660
18023,Female,56,Single,High School,North,671443
18024,Male,22,Single,High School,North,1677668
18025,Male,26,Married,Bachelor,East,1704751
18026,Male,22,Divorced,Bachelor,North,896807
18027,Male,23,Divorced,Bachelor,North,1934880
18028,Male,27,Married,PhD,South,381544
18029,Male,40,Divorced,PhD,North,560203
18030,Female,69,Divorced,Master,North,1887392
18031,Male,61,Single,High School,South,1247748
18032,Female,61,Married,Bachelor,South,1990280
18033,Male,25,Divorced,Bachelor,East,953760
18034,Female,45,Divorced,PhD,East,623069
18035,Male,58,Divorced,PhD,East,1045293
18036,Female,38,Married,Master,South,434512
18037,Female,21,Divorced,High School,North,336738
18038,Male,45,Divorced,Bachelor,North,1697423
18039,Male,37,Divorced,PhD,North,1126119
18040,Female,66,Single,High School,North,739026
18041,Male,35,Married,Master,South,1397883
18042,Male,25,Divorced,High School,West,1224430
18043,Male,37,Single,Bachelor,East,1512637
18044,Female,41,Married,PhD,West,432133
18045,Male,43,Single,Bachelor,East,686313
18046,Female,63,Single,High School,East,1116084
18047,Female,30,Married,PhD,South,1268524
18048,Male,37,Divorced,Master,East,1233659
18049,Female,21,Divorced,Master,South,1631278
18050,Male,57,Single,PhD,West,1170762
18051,Male,68,Married,Master,North,356488
18052,Female,27,Married,Master,West,352090
18053,Female,32,Divorced,PhD,West,1526349
18054,Female,60,Single,Bachelor,South,545698
18055,Female,21,Divorced,High School,South,724413
18056,Female,40,Married,Bachelor,East,1477651
18057,Male,64,Married,High School,North,262394
18058,Female,51,Divorced,High School,West,1861049
18059,Male,24,Divorced,PhD,West,372399
18060,Male,46,Married,Master,South,913095
18061,Female,32,Single,Master,South,706954
18062,Female,42,Married,High School,South,731460
18063,Female,21,Single,High School,West,268604
18064,Female,21,Divorced,PhD,South,999901
18065,Female,23,Divorced,High School,East,1494571
18066,Male,32,Single,Bachelor,East,305960
18067,Male,41,Married,High School,East,910858
18068,Male,33,Married,Bachelor,North,1648655
18069,Female,33,Single,PhD,East,1666136
18070,Female,61,Single,High School,South,823384
18071,Male,38,Single,Master,South,1566589
18072,Female,53,Single,PhD,West,205856
18073,Female,26,Married,High School,North,433728
18074,Female,45,Divorced,High School,North,251575
18075,Male,43,Married,Bachelor,South,452531
18076,Female,44,Single,High School,West,693896
18077,Male,57,Married,Bachelor,East,959066
18078,Female,46,Single,Bachelor,East,734821
18079,Female,24,Single,Master,West,718951
18080,Male,58,Single,Master,West,1286160
18081,Female,55,Single,Master,South,1297355
18082,Female,69,Married,PhD,North,298881
18083,Female,31,Single,Master,West,205319
18084,Male,56,Married,Bachelor,South,1882464
18085,Female,45,Married,High School,North,1880891
18086,Female,40,Divorced,Bachelor,East,1169868
18087,Female,21,Married,Master,West,1564010
18088,Female,50,Divorced,High School,East,1104852
18089,Female,24,Divorced,Bachelor,South,759826
18090,Male,43,Divorced,High School,East,288481
18091,Male,55,Married,Bachelor,South,483421
18092,Female,62,Divorced,High School,South,563601
18093,Female,42,Single,High School,North,852500
18094,Male,51,Married,Master,South,1483703
18095,Female,21,Single,PhD,South,1110243
18096,Female,24,Married,Master,East,565318
18097,Female,39,Divorced,High School,North,1575428
18098,Female,50,Divorced,High School,North,1816648
18099,Female,21,Married,Master,North,657726
18100,Female,68,Divorced,Bachelor,East,1768273
18101,Female,39,Single,High School,North,393838
18102,Female,41,Single,Bachelor,East,864177
18103,Male,42,Divorced,Master,North,308515
18104,Male,22,Married,PhD,South,312364
18105,Female,26,Married,PhD,West,1791117
18106,Female,41,Single,High School,North,1936007
18107,Female,53,Divorced,Bachelor,East,1197172
18108,Female,39,Divorced,Master,West,869732
18109,Male,47,Single,High School,East,1096019
18110,Male,57,Married,PhD,South,899742
18111,Male,49,Divorced,PhD,South,1400313
18112,Male,48,Married,Bachelor,East,300983
18113,Female,54,Married,High School,West,999784
18114,Female,21,Single,Bachelor,West,1525989
18115,Female,68,Married,Bachelor,North,1257067
18116,Male,45,Single,High School,South,1771192
18117,Female,41,Divorced,Master,West,1068586
18118,Female,54,Married,PhD,South,1912014
18119,Male,46,Single,High School,West,1228976
18120,Male,56,Single,PhD,West,362686
18121,Male,55,Married,Master,North,674530
18122,Male,43,Single,PhD,East,840080
18123,Male,37,Divorced,PhD,South,800090
18124,Female,67,Married,Bachelor,South,966996
18125,Female,62,Divorced,Bachelor,East,1156711
18126,Male,32,Single,Bachelor,North,1871925
18127,Female,64,Divorced,Master,North,712876
18128,Female,40,Single,Bachelor,South,1276057
18129,Female,59,Single,PhD,East,1699908
18130,Female,47,Divorced,PhD,North,683012
18131,Male,62,Married,PhD,East,1490971
18132,Female,57,Married,High School,West,424404
18133,Female,40,Married,PhD,South,247623
18134,Female,31,Divorced,Bachelor,North,1388726
18135,Male,48,Divorced,Master,West,248292
18136,Female,22,Divorced,Master,East,1718477
18137,Male,44,Divorced,PhD,East,1136308
18138,Male,36,Married,PhD,South,862635
18139,Male,32,Married,High School,West,1446200
18140,Male,36,Single,PhD,North,201339
18141,Female,56,Divorced,PhD,South,1768188
18142,Male,22,Married,PhD,West,252653
18143,Male,45,Married,High School,South,735012
18144,Male,49,Married,Master,West,308180
18145,Male,48,Married,PhD,North,601626
18146,Male,30,Married,Master,East,1520433
18147,Female,65,Married,High School,East,947793
18148,Male,43,Divorced,High School,East,1279663
18149,Female,52,Single,PhD,North,1904764
18150,Female,51,Single,High School,West,507396
18151,Male,39,Divorced,High School,South,361441
18152,Female,35,Married,Master,East,1715345
18153,Female,53,Divorced,Bachelor,East,1950965
18154,Female,37,Married,Master,North,1710905
18155,Male,56,Married,PhD,North,1005474
18156,Male,40,Married,High School,West,1953756
18157,Male,29,Married,PhD,West,1508584
18158,Male,58,Married,Master,West,224411
18159,Male,23,Divorced,High School,South,1187845
18160,Male,22,Divorced,PhD,West,671129
18161,Male,38,Single,PhD,West,1641081
18162,Female,43,Married,Master,South,1196049
18163,Female,39,Divorced,PhD,East,1195229
18164,Male,27,Divorced,High School,East,1173472
18165,Female,55,Married,PhD,North,1339646
18166,Male,40,Married,High School,South,1343903
18167,Male,40,Divorced,PhD,West,760113
18168,Male,39,Married,Master,East,1864729
18169,Female,61,Divorced,High School,North,1033237
18170,Male,36,Single,PhD,South,763489
18171,Male,58,Married,Bachelor,South,1642934
18172,Male,41,Single,High School,South,1686454
18173,Male,49,Single,High School,West,1486192
18174,Female,64,Single,High School,West,771915
18175,Male,58,Married,Bachelor,West,460349
18176,Female,65,Single,Master,North,1713621
18177,Female,44,Divorced,PhD,South,1424148
18178,Male,57,Divorced,Bachelor,North,1904247
18179,Male,49,Married,PhD,North,932609
18180,Female,51,Married,Bachelor,North,339258
18181,Female,65,Single,Bachelor,West,1340352
18182,Female,59,Married,PhD,South,744969
18183,Female,32,Divorced,PhD,East,771041
18184,Male,50,Divorced,PhD,West,1718980
18185,Female,24,Divorced,Master,West,593677
18186,Female,50,Married,High School,East,1103572
18187,Female,25,Divorced,Bachelor,North,938309
18188,Female,36,Married,High School,North,1288330
18189,Male,47,Single,PhD,West,1156454
18190,Male,24,Divorced,PhD,West,1280250
18191,Male,28,Single,Bachelor,West,1462227
18192,Female,68,Divorced,Bachelor,East,1616019
18193,Female,28,Divorced,Bachelor,West,756991
18194,Male,37,Divorced,Bachelor,West,535477
18195,Male,66,Single,Bachelor,South,1417576
18196,Female,64,Divorced,PhD,East,1882550
18197,Male,23,Single,Bachelor,East,1512345
18198,Female,47,Married,Master,South,802434
18199,Female,54,Divorced,High School,North,1394789
18200,Female,65,Divorced,High School,East,350760
18201,Female,41,Single,Master,West,268645
18202,Female,63,Divorced,Bachelor,West,1614427
18203,Female,44,Married,PhD,North,971322
18204,Male,64,Divorced,PhD,South,358871
18205,Male,61,Married,Master,South,1344637
18206,Male,49,Married,Master,South,746483
18207,Female,59,Divorced,Master,West,1324719
18208,Male,26,Divorced,High School,South,790038
18209,Female,34,Married,Master,South,592087
18210,Female,34,Married,PhD,West,373918
18211,Female,57,Married,Bachelor,North,1025595
18212,Female,44,Divorced,PhD,West,252273
18213,Male,33,Single,Master,South,1680430
18214,Male,21,Divorced,PhD,North,916757
18215,Male,32,Single,High School,South,1563674
18216,Female,62,Single,PhD,West,1125605
18217,Male,44,Divorced,High School,West,1837188
18218,Male,57,Single,Bachelor,North,634065
18219,Male,40,Married,Master,South,750855
18220,Female,26,Divorced,Bachelor,South,1990306
18221,Male,32,Single,Master,North,1778991
18222,Female,41,Married,Bachelor,East,1363952
18223,Male,23,Single,Bachelor,West,1407243
18224,Female,47,Single,Bachelor,West,1331894
18225,Male,66,Married,High School,South,1657382
18226,Male,56,Married,High School,West,422805
18227,Male,37,Divorced,PhD,North,1807541
18228,Female,69,Single,PhD,West,283764
18229,Male,66,Divorced,PhD,North,1660219
18230,Male,35,Divorced,Master,West,1524933
18231,Female,59,Single,High School,East,778397
18232,Female,24,Single,Bachelor,South,1481729
18233,Female,37,Divorced,PhD,East,729028
18234,Female,58,Married,High School,North,401601
18235,Male,31,Divorced,High School,South,1990653
18236,Male,32,Single,Master,West,1588642
18237,Female,67,Married,Bachelor,West,444126
18238,Male,52,Divorced,High School,East,670096
18239,Female,47,Single,High School,South,332798
18240,Male,64,Married,PhD,West,1053978
18241,Female,63,Married,Master,North,1562142
18242,Male,47,Married,Master,East,1919026
18243,Female,69,Single,Bachelor,West,875145
18244,Female,60,Divorced,Master,North,297397
18245,Male,64,Single,Bachelor,North,1672017
18246,Male,49,Single,Bachelor,East,1889714
18247,Male,29,Married,PhD,East,1140236
18248,Female,63,Divorced,PhD,East,1808120
18249,Male,23,Married,High School,North,1914887
18250,Female,59,Single,PhD,South,1418402
18251,Male,49,Married,High School,South,276150
18252,Male,41,Single,High School,South,1627435
18253,Female,55,Single,High School,South,1215101
18254,Female,68,Single,High School,South,698051
18255,Male,30,Married,Bachelor,South,889085
18256,Female,43,Divorced,High School,West,1832557
18257,Female,59,Married,High School,West,909446
18258,Male,45,Single,High School,East,438484
18259,Female,44,Married,Bachelor,South,1214587
18260,Male,40,Single,Master,West,1433580
18261,Male,35,Divorced,Master,North,902542
18262,Female,41,Divorced,High School,North,208673
18263,Male,62,Single,Master,South,894933
18264,Female,32,Divorced,PhD,North,706048
18265,Male,38,Single,PhD,West,567186
