customer_id,credit_score,risk_segment
15996,320,High
15997,618,Medium
15998,790,Very Low
15999,681,Low
16000,655,Medium
16001,781,Very Low
16002,436,High
16003,586,Medium
16004,632,Medium
16005,437,High
16006,436,High
16007,600,Medium
16008,540,High
16009,678,Low
16010,715,Low
16011,563,High
16012,803,Very Low
16013,379,High
16014,537,High
16015,772,Very Low
16016,615,Medium
16017,678,Low
16018,842,Very Low
16019,698,Low
16020,762,Very Low
16021,466,High
16022,458,High
16023,587,Medium
16024,469,High
16025,768,Very Low
16026,352,High
16027,634,Medium
16028,651,Medium
16029,414,High
16030,517,High
16031,660,Medium
16032,450,High
16033,684,Low
16034,742,Very Low
16035,474,High
16036,319,High
16037,572,High
16038,772,Very Low
16039,324,High
16040,623,Medium
16041,391,High
16042,748,Very Low
16043,424,High
16044,377,High
16045,833,Very Low
16046,505,High
16047,624,Medium
16048,698,Low
16049,671,Low
16050,535,High
16051,474,High
16052,717,Low
16053,385,High
16054,827,Very Low
16055,370,High
16056,492,High
16057,606,Medium
16058,306,High
16059,563,High
16060,556,High
16061,388,High
16062,423,High
16063,674,Low
16064,803,Very Low
16065,496,High
16066,592,Medium
16067,771,Very Low
16068,618,Medium
16069,534,High
16070,806,Very Low
16071,404,High
16072,550,High
16073,395,High
16074,331,High
16075,765,Very Low
16076,782,Very Low
16077,767,Very Low
16078,725,Low
16079,572,High
16080,769,Very Low
16081,674,Low
16082,443,High
16083,460,High
16084,473,High
16085,547,High
16086,499,High
16087,549,High
16088,326,High
16089,541,High
16090,728,Low
16091,373,High
16092,707,Low
16093,330,High
16094,401,High
16095,574,High
16096,554,High
16097,620,Medium
16098,685,Low
16099,524,High
16100,644,Medium
16101,371,High
16102,567,High
16103,768,Very Low
16104,599,Medium
16105,502,High
16106,734,Low
16107,526,High
16108,780,Very Low
16109,404,High
16110,362,High
16111,404,High
16112,840,Very Low
16113,572,High
16114,412,High
16115,687,Low
16116,535,High
16117,665,Medium
16118,761,Very Low
16119,761,Very Low
16120,667,Medium
16121,740,Low
16122,560,High
16123,701,Low
16124,724,Low
16125,692,Low
16126,407,High
16127,751,Very Low
16128,750,Very Low
16129,320,High
16130,338,High
16131,528,High
16132,643,Medium
16133,492,High
16134,455,High
16135,510,High
16136,386,High
16137,706,Low
16138,551,High
16139,596,Medium
16140,395,High
16141,507,High
16142,846,Very Low
16143,494,High
16144,621,Medium
16145,376,High
16146,433,High
16147,377,High
16148,791,Very Low
16149,848,Very Low
16150,544,High
16151,586,Medium
16152,371,High
16153,674,Low
16154,480,High
16155,677,Low
16156,778,Very Low
16157,458,High
16158,720,Low
16159,548,High
16160,361,High
16161,466,High
16162,809,Very Low
16163,516,High
16164,748,Very Low
16165,746,Very Low
16166,546,High
16167,392,High
16168,757,Very Low
16169,307,High
16170,659,Medium
16171,649,Medium
16172,713,Low
16173,724,Low
16174,632,Medium
16175,831,Very Low
16176,719,Low
16177,312,High
16178,829,Very Low
16179,307,High
16180,725,Low
16181,359,High
16182,613,Medium
16183,403,High
16184,746,Very Low
16185,734,Low
16186,511,High
16187,526,High
16188,809,Very Low
16189,435,High
16190,771,Very Low
16191,723,Low
16192,716,Low
16193,377,High
16194,704,Low
16195,588,Medium
16196,354,High
16197,612,Medium
16198,625,Medium
16199,441,High
16200,519,High
16201,836,Very Low
16202,578,High
16203,483,High
16204,444,High
16205,458,High
16206,351,High
16207,434,High
16208,676,Low
16209,317,High
16210,507,High
16211,433,High
16212,703,Low
16213,642,Medium
16214,813,Very Low
16215,452,High
16216,726,Low
16217,456,High
16218,308,High
16219,441,High
16220,635,Medium
16221,600,Medium
16222,491,High
16223,599,Medium
16224,820,Very Low
16225,647,Medium
16226,787,Very Low
16227,678,Low
16228,513,High
16229,679,Low
16230,687,Low
16231,597,Medium
16232,398,High
16233,666,Medium
16234,429,High
16235,697,Low
16236,582,Medium
16237,376,High
16238,632,Medium
16239,840,Very Low
16240,515,High
16241,752,Very Low
16242,775,Very Low
16243,365,High
16244,768,Very Low
16245,757,Very Low
16246,724,Low
16247,709,Low
16248,753,Very Low
16249,811,Very Low
16250,658,Medium
16251,741,Very Low
16252,754,Very Low
16253,381,High
16254,330,High
16255,698,Low
16256,833,Very Low
16257,571,High
16258,460,High
16259,596,Medium
16260,687,Low
16261,647,Medium
16262,502,High
16263,724,Low
16264,414,High
16265,835,Very Low
16266,367,High
16267,482,High
16268,559,High
16269,358,High
16270,413,High
16271,564,High
16272,432,High
16273,810,Very Low
16274,678,Low
16275,352,High
16276,423,High
16277,360,High
16278,688,Low
16279,757,Very Low
16280,684,Low
16281,718,Low
16282,749,Very Low
16283,460,High
16284,634,Medium
16285,620,Medium
16286,671,Low
16287,820,Very Low
16288,718,Low
16289,616,Medium
16290,627,Medium
16291,834,Very Low
16292,745,Very Low
16293,794,Very Low
16294,727,Low
16295,486,High
16296,618,Medium
16297,566,High
16298,495,High
16299,636,Medium
16300,819,Very Low
16301,798,Very Low
16302,389,High
16303,808,Very Low
16304,476,High
16305,819,Very Low
16306,414,High
16307,333,High
16308,843,Very Low
16309,399,High
16310,381,High
16311,682,Low
16312,807,Very Low
16313,548,High
16314,618,Medium
16315,366,High
16316,457,High
16317,708,Low
16318,460,High
16319,827,Very Low
16320,558,High
16321,794,Very Low
16322,569,High
16323,534,High
16324,536,High
16325,496,High
16326,672,Low
16327,328,High
16328,448,High
16329,707,Low
16330,540,High
16331,583,Medium
16332,484,High
16333,678,Low
16334,764,Very Low
16335,545,High
16336,405,High
16337,321,High
16338,573,High
16339,612,Medium
16340,797,Very Low
16341,844,Very Low
16342,424,High
16343,628,Medium
16344,317,High
16345,419,High
16346,697,Low
16347,651,Medium
16348,594,Medium
16349,463,High
16350,614,Medium
16351,716,Low
16352,763,Very Low
16353,606,Medium
16354,389,High
16355,400,High
16356,569,High
16357,652,Medium
16358,795,Very Low
16359,401,High
16360,688,Low
16361,542,High
16362,666,Medium
16363,647,Medium
16364,332,High
16365,380,High
16366,384,High
16367,462,High
16368,819,Very Low
16369,670,Medium
16370,791,Very Low
16371,743,Very Low
16372,778,Very Low
16373,419,High
16374,304,High
16375,515,High
16376,545,High
16377,364,High
16378,382,High
16379,685,Low
16380,612,Medium
16381,477,High
16382,329,High
16383,677,Low
16384,359,High
16385,695,Low
16386,305,High
16387,304,High
16388,465,High
16389,738,Low
16390,363,High
16391,433,High
16392,313,High
16393,477,High
16394,572,High
16395,847,Very Low
16396,373,High
16397,646,Medium
16398,735,Low
16399,496,High
16400,508,High
16401,330,High
16402,484,High
16403,770,Very Low
16404,407,High
16405,730,Low
16406,577,High
16407,585,Medium
16408,715,Low
16409,465,High
16410,429,High
16411,522,High
16412,711,Low
16413,814,Very Low
16414,742,Very Low
16415,447,High
16416,398,High
16417,745,Very Low
16418,746,Very Low
16419,830,Very Low
16420,758,Very Low
16421,369,High
16422,794,Very Low
16423,745,Very Low
16424,377,High
16425,313,High
16426,492,High
16427,737,Low
16428,680,Low
16429,487,High
16430,330,High
16431,501,High
16432,524,High
16433,319,High
16434,764,Very Low
16435,477,High
16436,500,High
16437,634,Medium
16438,479,High
16439,601,Medium
16440,377,High
16441,756,Very Low
16442,716,Low
16443,356,High
16444,594,Medium
16445,652,Medium
16446,668,Medium
16447,637,Medium
16448,741,Very Low
16449,631,Medium
16450,772,Very Low
16451,326,High
16452,544,High
16453,491,High
16454,504,High
16455,705,Low
16456,301,High
16457,506,High
16458,617,Medium
16459,408,High
16460,602,Medium
16461,447,High
16462,824,Very Low
16463,454,High
16464,405,High
16465,714,Low
16466,833,Very Low
16467,331,High
16468,619,Medium
16469,321,High
16470,789,Very Low
16471,346,High
16472,300,High
16473,763,Very Low
16474,470,High
16475,642,Medium
16476,337,High
16477,724,Low
16478,783,Very Low
16479,697,Low
16480,534,High
16481,662,Medium
16482,814,Very Low
16483,599,Medium
16484,435,High
16485,748,Very Low
16486,384,High
16487,617,Medium
16488,375,High
16489,385,High
16490,511,High
16491,488,High
16492,807,Very Low
16493,562,High
16494,640,Medium
16495,615,Medium
16496,321,High
16497,704,Low
16498,808,Very Low
16499,312,High
16500,536,High
16501,772,Very Low
16502,343,High
16503,580,High
16504,651,Medium
16505,354,High
16506,840,Very Low
16507,379,High
16508,628,Medium
16509,808,Very Low
16510,645,Medium
16511,802,Very Low
16512,698,Low
16513,623,Medium
16514,343,High
16515,849,Very Low
16516,411,High
16517,567,High
16518,615,Medium
16519,513,High
16520,806,Very Low
16521,649,Medium
16522,314,High
16523,751,Very Low
16524,389,High
16525,470,High
16526,574,High
16527,646,Medium
16528,419,High
16529,465,High
16530,581,Medium
16531,514,High
16532,661,Medium
16533,797,Very Low
16534,616,Medium
16535,801,Very Low
16536,504,High
16537,659,Medium
16538,787,Very Low
16539,739,Low
16540,584,Medium
16541,314,High
16542,640,Medium
16543,441,High
16544,774,Very Low
16545,583,Medium
16546,335,High
16547,693,Low
16548,481,High
16549,692,Low
16550,519,High
16551,681,Low
16552,747,Very Low
16553,382,High
16554,356,High
16555,478,High
16556,618,Medium
16557,616,Medium
16558,622,Medium
16559,327,High
16560,313,High
16561,545,High
16562,833,Very Low
16563,522,High
16564,556,High
16565,521,High
16566,353,High
16567,411,High
16568,774,Very Low
16569,384,High
16570,367,High
16571,426,High
16572,493,High
16573,400,High
16574,370,High
16575,365,High
16576,503,High
16577,430,High
16578,300,High
16579,334,High
16580,798,Very Low
16581,435,High
16582,560,High
16583,611,Medium
16584,586,Medium
16585,389,High
16586,556,High
16587,696,Low
16588,843,Very Low
16589,752,Very Low
16590,606,Medium
16591,391,High
16592,690,Low
16593,679,Low
16594,357,High
16595,760,Very Low
16596,587,Medium
16597,793,Very Low
16598,317,High
16599,473,High
16600,819,Very Low
16601,520,High
16602,581,Medium
16603,829,Very Low
16604,730,Low
16605,789,Very Low
16606,741,Very Low
16607,643,Medium
16608,577,High
16609,779,Very Low
16610,398,High
16611,708,Low
16612,727,Low
16613,456,High
16614,818,Very Low
16615,683,Low
16616,580,High
16617,819,Very Low
16618,686,Low
16619,586,Medium
16620,755,Very Low
16621,367,High
16622,434,High
16623,441,High
16624,717,Low
16625,496,High
16626,823,Very Low
16627,336,High
16628,582,Medium
16629,384,High
16630,676,Low
16631,845,Very Low
16632,316,High
16633,570,High
16634,837,Very Low
16635,398,High
16636,439,High
16637,807,Very Low
16638,321,High
16639,527,High
16640,512,High
16641,652,Medium
16642,373,High
16643,690,Low
16644,550,High
16645,839,Very Low
16646,765,Very Low
16647,605,Medium
16648,664,Medium
16649,763,Very Low
16650,565,High
16651,787,Very Low
16652,812,Very Low
16653,372,High
16654,511,High
16655,464,High
16656,742,Very Low
16657,695,Low
16658,823,Very Low
16659,503,High
16660,739,Low
16661,611,Medium
16662,806,Very Low
16663,406,High
16664,844,Very Low
16665,489,High
16666,773,Very Low
16667,813,Very Low
16668,351,High
16669,650,Medium
16670,679,Low
16671,392,High
16672,758,Very Low
16673,792,Very Low
16674,431,High
16675,307,High
16676,655,Medium
16677,630,Medium
16678,695,Low
16679,517,High
16680,646,Medium
16681,806,Very Low
16682,658,Medium
16683,632,Medium
16684,380,High
16685,363,High
16686,839,Very Low
16687,754,Very Low
16688,803,Very Low
16689,782,Very Low
16690,776,Very Low
16691,602,Medium
16692,503,High
16693,347,High
16694,763,Very Low
16695,587,Medium
16696,305,High
16697,643,Medium
16698,651,Medium
16699,701,Low
16700,483,High
16701,757,Very Low
16702,820,Very Low
16703,542,High
16704,326,High
16705,480,High
16706,303,High
16707,757,Very Low
16708,324,High
16709,761,Very Low
16710,501,High
16711,476,High
16712,336,High
16713,382,High
16714,476,High
16715,511,High
16716,509,High
16717,395,High
16718,438,High
16719,543,High
16720,520,High
16721,787,Very Low
16722,594,Medium
16723,684,Low
16724,435,High
16725,375,High
16726,425,High
16727,647,Medium
16728,766,Very Low
16729,776,Very Low
16730,405,High
16731,681,Low
16732,525,High
16733,702,Low
16734,387,High
16735,525,High
16736,621,Medium
16737,408,High
16738,680,Low
16739,500,High
16740,674,Low
16741,370,High
16742,688,Low
16743,595,Medium
16744,459,High
16745,659,Medium
16746,821,Very Low
16747,745,Very Low
16748,467,High
16749,644,Medium
16750,785,Very Low
16751,478,High
16752,438,High
16753,505,High
16754,766,Very Low
16755,332,High
16756,429,High
16757,381,High
16758,409,High
16759,309,High
16760,698,Low
16761,838,Very Low
16762,769,Very Low
16763,714,Low
16764,427,High
16765,781,Very Low
16766,753,Very Low
16767,568,High
16768,723,Low
16769,826,Very Low
16770,742,Very Low
16771,522,High
16772,725,Low
16773,665,Medium
16774,398,High
16775,609,Medium
16776,819,Very Low
16777,396,High
16778,790,Very Low
16779,696,Low
16780,469,High
16781,458,High
16782,312,High
16783,419,High
16784,605,Medium
16785,626,Medium
16786,705,Low
16787,781,Very Low
16788,436,High
16789,782,Very Low
16790,814,Very Low
16791,320,High
16792,548,High
16793,652,Medium
16794,565,High
16795,701,Low
16796,787,Very Low
16797,556,High
16798,849,Very Low
16799,342,High
16800,350,High
16801,392,High
16802,304,High
16803,341,High
16804,557,High
16805,743,Very Low
16806,697,Low
16807,334,High
16808,679,Low
16809,828,Very Low
16810,686,Low
16811,372,High
16812,619,Medium
16813,631,Medium
16814,306,High
16815,776,Very Low
16816,617,Medium
16817,317,High
16818,310,High
16819,446,High
16820,786,Very Low
16821,817,Very Low
16822,464,High
16823,420,High
16824,364,High
16825,607,Medium
16826,529,High
16827,340,High
16828,329,High
16829,387,High
16830,585,Medium
16831,425,High
16832,571,High
16833,350,High
16834,308,High
16835,670,Medium
16836,512,High
16837,389,High
16838,801,Very Low
16839,653,Medium
16840,525,High
16841,349,High
16842,600,Medium
16843,378,High
16844,473,High
16845,746,Very Low
16846,840,Very Low
16847,359,High
16848,368,High
16849,635,Medium
16850,640,Medium
16851,669,Medium
16852,832,Very Low
16853,775,Very Low
16854,525,High
16855,691,Low
16856,665,Medium
16857,650,Medium
16858,448,High
16859,486,High
16860,424,High
16861,640,Medium
16862,520,High
16863,453,High
16864,824,Very Low
16865,813,Very Low
16866,540,High
16867,460,High
16868,747,Very Low
16869,330,High
16870,481,High
16871,442,High
16872,639,Medium
16873,479,High
16874,626,Medium
16875,399,High
16876,470,High
16877,504,High
16878,816,Very Low
16879,433,High
16880,816,Very Low
16881,728,Low
16882,538,High
16883,689,Low
16884,774,Very Low
16885,827,Very Low
16886,459,High
16887,580,High
16888,382,High
16889,777,Very Low
16890,846,Very Low
16891,414,High
16892,326,High
16893,765,Very Low
16894,312,High
16895,714,Low
16896,750,Very Low
16897,330,High
16898,515,High
16899,489,High
16900,592,Medium
16901,652,Medium
16902,442,High
16903,361,High
16904,505,High
16905,603,Medium
16906,423,High
16907,826,Very Low
16908,803,Very Low
16909,837,Very Low
16910,588,Medium
16911,368,High
16912,327,High
16913,426,High
16914,796,Very Low
16915,846,Very Low
16916,725,Low
16917,715,Low
16918,473,High
16919,579,High
16920,393,High
16921,628,Medium
16922,449,High
16923,514,High
16924,776,Very Low
16925,420,High
16926,651,Medium
16927,407,High
16928,501,High
16929,667,Medium
16930,689,Low
16931,462,High
16932,669,Medium
16933,589,Medium
16934,558,High
16935,472,High
16936,403,High
16937,682,Low
16938,688,Low
16939,411,High
16940,828,Very Low
16941,687,Low
16942,307,High
16943,340,High
16944,810,Very Low
16945,321,High
16946,357,High
16947,458,High
16948,730,Low
16949,402,High
16950,470,High
16951,672,Low
16952,652,Medium
16953,772,Very Low
16954,549,High
16955,394,High
16956,349,High
16957,665,Medium
16958,316,High
16959,414,High
16960,603,Medium
16961,705,Low
16962,619,Medium
16963,713,Low
16964,825,Very Low
16965,570,High
16966,598,Medium
16967,612,Medium
16968,702,Low
16969,736,Low
16970,595,Medium
16971,394,High
16972,528,High
16973,663,Medium
16974,321,High
16975,521,High
16976,539,High
16977,499,High
16978,842,Very Low
16979,571,High
16980,353,High
16981,707,Low
16982,832,Very Low
16983,627,Medium
16984,849,Very Low
16985,625,Medium
16986,441,High
16987,761,Very Low
16988,562,High
16989,559,High
16990,676,Low
16991,702,Low
16992,470,High
16993,649,Medium
16994,826,Very Low
16995,782,Very Low
16996,322,High
16997,809,Very Low
16998,770,Very Low
16999,617,Medium
17000,400,High
17001,597,Medium
17002,649,Medium
17003,426,High
17004,646,Medium
17005,693,Low
17006,447,High
17007,362,High
17008,767,Very Low
17009,442,High
17010,570,High
17011,700,Low
17012,767,Very Low
17013,553,High
17014,604,Medium
17015,828,Very Low
17016,800,Very Low
17017,822,Very Low
17018,521,High
17019,420,High
17020,644,Medium
17021,728,Low
17022,737,Low
17023,362,High
17024,837,Very Low
17025,544,High
17026,358,High
17027,598,Medium
17028,419,High
17029,438,High
17030,730,Low
17031,521,High
17032,718,Low
17033,690,Low
17034,396,High
17035,838,Very Low
17036,392,High
17037,394,High
17038,474,High
17039,525,High
17040,848,Very Low
17041,320,High
17042,645,Medium
17043,534,High
17044,368,High
17045,396,High
17046,618,Medium
17047,813,Very Low
17048,642,Medium
17049,427,High
17050,478,High
17051,701,Low
17052,718,Low
17053,693,Low
17054,533,High
17055,336,High
17056,770,Very Low
17057,828,Very Low
17058,665,Medium
17059,847,Very Low
17060,454,High
17061,347,High
17062,466,High
17063,721,Low
17064,751,Very Low
17065,768,Very Low
17066,685,Low
17067,388,High
17068,721,Low
17069,633,Medium
17070,440,High
17071,471,High
17072,830,Very Low
17073,359,High
17074,845,Very Low
17075,756,Very Low
17076,528,High
17077,586,Medium
17078,651,Medium
17079,469,High
17080,578,High
17081,651,Medium
17082,811,Very Low
17083,545,High
17084,642,Medium
17085,549,High
17086,396,High
17087,682,Low
17088,809,Very Low
17089,788,Very Low
17090,558,High
17091,300,High
17092,518,High
17093,733,Low
17094,838,Very Low
17095,599,Medium
17096,641,Medium
17097,393,High
17098,509,High
17099,343,High
17100,771,Very Low
17101,651,Medium
17102,513,High
17103,496,High
17104,624,Medium
17105,466,High
17106,705,Low
17107,690,Low
17108,552,High
17109,656,Medium
17110,685,Low
17111,614,Medium
17112,488,High
17113,544,High
17114,444,High
17115,831,Very Low
17116,632,Medium
17117,423,High
17118,357,High
17119,371,High
17120,747,Very Low
17121,680,Low
17122,455,High
17123,477,High
17124,781,Very Low
17125,569,High
17126,840,Very Low
17127,409,High
17128,615,Medium
17129,456,High
17130,356,High
17131,545,High
17132,512,High
17133,412,High
17134,621,Medium
17135,350,High
17136,821,Very Low
17137,350,High
17138,542,High
17139,651,Medium
17140,792,Very Low
17141,356,High
17142,735,Low
17143,535,High
17144,612,Medium
17145,311,High
17146,760,Very Low
17147,772,Very Low
17148,749,Very Low
17149,724,Low
17150,808,Very Low
17151,650,Medium
17152,701,Low
17153,761,Very Low
17154,601,Medium
17155,310,High
17156,658,Medium
17157,541,High
17158,344,High
17159,329,High
17160,661,Medium
17161,839,Very Low
17162,657,Medium
17163,428,High
17164,643,Medium
17165,615,Medium
17166,731,Low
17167,327,High
17168,482,High
17169,636,Medium
17170,387,High
17171,742,Very Low
17172,840,Very Low
17173,725,Low
17174,788,Very Low
17175,535,High
17176,310,High
17177,719,Low
17178,584,Medium
17179,646,Medium
17180,710,Low
17181,566,High
17182,499,High
17183,662,Medium
17184,623,Medium
17185,735,Low
17186,420,High
17187,503,High
17188,486,High
17189,383,High
17190,605,Medium
17191,533,High
17192,306,High
17193,817,Very Low
17194,510,High
17195,565,High
17196,320,High
17197,553,High
17198,397,High
17199,532,High
17200,757,Very Low
17201,400,High
17202,451,High
17203,792,Very Low
17204,837,Very Low
17205,596,Medium
17206,819,Very Low
17207,317,High
17208,474,High
17209,703,Low
17210,325,High
17211,413,High
17212,521,High
17213,400,High
17214,646,Medium
17215,722,Low
17216,322,High
17217,645,Medium
17218,304,High
17219,313,High
17220,398,High
17221,555,High
17222,728,Low
17223,751,Very Low
17224,833,Very Low
17225,412,High
17226,844,Very Low
17227,627,Medium
17228,729,Low
17229,500,High
17230,407,High
17231,711,Low
17232,428,High
17233,442,High
17234,700,Low
17235,759,Very Low
17236,610,Medium
17237,418,High
17238,520,High
17239,313,High
17240,416,High
17241,355,High
17242,424,High
17243,324,High
17244,707,Low
17245,392,High
17246,457,High
17247,518,High
17248,818,Very Low
17249,440,High
17250,833,Very Low
17251,697,Low
17252,832,Very Low
17253,829,Very Low
17254,347,High
17255,392,High
17256,325,High
17257,338,High
17258,464,High
17259,747,Very Low
17260,792,Very Low
17261,745,Very Low
17262,783,Very Low
17263,700,Low
17264,839,Very Low
17265,515,High
17266,330,High
17267,796,Very Low
17268,555,High
17269,483,High
17270,712,Low
17271,440,High
17272,670,Medium
17273,728,Low
17274,714,Low
17275,770,Very Low
17276,544,High
17277,435,High
17278,491,High
17279,605,Medium
17280,446,High
17281,342,High
17282,664,Medium
17283,634,Medium
17284,480,High
17285,474,High
17286,356,High
17287,564,High
17288,838,Very Low
17289,742,Very Low
17290,472,High
17291,305,High
17292,315,High
17293,524,High
17294,381,High
17295,556,High
17296,440,High
17297,831,Very Low
17298,401,High
17299,381,High
17300,848,Very Low
17301,801,Very Low
17302,763,Very Low
17303,761,Very Low
17304,687,Low
17305,364,High
17306,611,Medium
17307,499,High
17308,646,Medium
17309,677,Low
17310,649,Medium
17311,703,Low
17312,689,Low
17313,820,Very Low
17314,354,High
17315,331,High
17316,829,Very Low
17317,490,High
17318,652,Medium
17319,432,High
17320,611,Medium
17321,439,High
17322,748,Very Low
17323,497,High
17324,508,High
17325,691,Low
17326,782,Very Low
17327,762,Very Low
17328,391,High
17329,643,Medium
17330,389,High
17331,371,High
17332,654,Medium
17333,379,High
17334,828,Very Low
17335,738,Low
17336,398,High
17337,619,Medium
17338,317,High
17339,508,High
17340,459,High
17341,374,High
17342,375,High
17343,614,Medium
17344,511,High
17345,622,Medium
17346,586,Medium
17347,560,High
17348,662,Medium
17349,547,High
17350,483,High
17351,438,High
17352,468,High
17353,586,Medium
17354,618,Medium
17355,387,High
17356,807,Very Low
17357,698,Low
17358,685,Low
17359,584,Medium
17360,596,Medium
17361,340,High
17362,550,High
17363,438,High
17364,547,High
17365,681,Low
17366,398,High
17367,764,Very Low
17368,431,High
17369,330,High
17370,744,Very Low
17371,752,Very Low
17372,831,Very Low
17373,756,Very Low
17374,544,High
17375,569,High
17376,803,Very Low
17377,418,High
17378,343,High
17379,829,Very Low
17380,508,High
17381,741,Very Low
17382,576,High
17383,565,High
17384,663,Medium
17385,647,Medium
17386,482,High
17387,832,Very Low
17388,596,Medium
17389,810,Very Low
17390,411,High
17391,324,High
17392,364,High
17393,553,High
17394,533,High
17395,558,High
17396,407,High
17397,363,High
17398,515,High
17399,389,High
17400,752,Very Low
17401,845,Very Low
17402,544,High
17403,735,Low
17404,809,Very Low
17405,480,High
17406,739,Low
17407,316,High
17408,780,Very Low
17409,535,High
17410,535,High
17411,654,Medium
17412,313,High
17413,825,Very Low
17414,657,Medium
17415,672,Low
17416,526,High
17417,843,Very Low
17418,813,Very Low
17419,701,Low
17420,410,High
17421,549,High
17422,443,High
17423,645,Medium
17424,560,High
17425,443,High
17426,407,High
17427,635,Medium
17428,822,Very Low
17429,819,Very Low
17430,750,Very Low
17431,615,Medium
17432,507,High
17433,818,Very Low
17434,330,High
17435,532,High
17436,364,High
17437,360,High
17438,393,High
17439,439,High
17440,757,Very Low
17441,482,High
17442,598,Medium
17443,419,High
17444,796,Very Low
17445,780,Very Low
17446,650,Medium
17447,522,High
17448,560,High
17449,618,Medium
17450,829,Very Low
17451,431,High
17452,352,High
17453,539,High
17454,327,High
17455,538,High
17456,376,High
17457,462,High
17458,716,Low
17459,527,High
17460,436,High
17461,837,Very Low
17462,300,High
17463,452,High
17464,387,High
17465,375,High
17466,535,High
17467,550,High
17468,698,Low
17469,392,High
17470,621,Medium
17471,826,Very Low
17472,453,High
17473,717,Low
17474,819,Very Low
17475,364,High
17476,555,High
17477,442,High
17478,495,High
17479,750,Very Low
17480,429,High
17481,702,Low
17482,601,Medium
17483,660,Medium
17484,638,Medium
17485,548,High
17486,383,High
17487,547,High
17488,485,High
17489,720,Low
17490,769,Very Low
17491,503,High
17492,439,High
17493,778,Very Low
17494,416,High
17495,655,Medium
17496,453,High
17497,519,High
17498,300,High
17499,437,High
17500,514,High
17501,718,Low
17502,680,Low
17503,813,Very Low
17504,703,Low
17505,468,High
17506,328,High
17507,339,High
17508,427,High
17509,734,Low
17510,623,Medium
17511,549,High
17512,595,Medium
17513,528,High
17514,448,High
17515,762,Very Low
17516,588,Medium
17517,540,High
17518,503,High
17519,495,High
17520,765,Very Low
17521,761,Very Low
17522,717,Low
17523,514,High
17524,782,Very Low
17525,496,High
17526,517,High
17527,437,High
17528,779,Very Low
17529,643,Medium
17530,591,Medium
17531,635,Medium
17532,821,Very Low
17533,653,Medium
17534,677,Low
17535,697,Low
17536,496,High
17537,829,Very Low
17538,737,Low
17539,563,High
17540,650,Medium
17541,637,Medium
17542,440,High
17543,528,High
17544,438,High
17545,558,High
17546,529,High
17547,824,Very Low
17548,659,Medium
17549,378,High
17550,618,Medium
17551,754,Very Low
17552,797,Very Low
17553,684,Low
17554,358,High
17555,376,High
17556,553,High
17557,356,High
17558,362,High
17559,749,Very Low
17560,705,Low
17561,307,High
17562,452,High
17563,759,Very Low
17564,752,Very Low
17565,326,High
17566,547,High
17567,470,High
17568,481,High
17569,735,Low
17570,629,Medium
17571,574,High
17572,393,High
17573,505,High
17574,357,High
17575,331,High
17576,345,High
17577,488,High
17578,831,Very Low
17579,758,Very Low
17580,326,High
17581,548,High
17582,348,High
17583,828,Very Low
17584,430,High
17585,481,High
17586,435,High
17587,725,Low
17588,620,Medium
17589,304,High
17590,670,Medium
17591,786,Very Low
17592,432,High
17593,333,High
17594,300,High
17595,309,High
17596,819,Very Low
17597,392,High
17598,733,Low
17599,616,Medium
17600,848,Very Low
17601,512,High
17602,330,High
17603,409,High
17604,451,High
17605,660,Medium
17606,640,Medium
17607,800,Very Low
17608,750,Very Low
17609,779,Very Low
17610,489,High
17611,350,High
17612,698,Low
17613,717,Low
17614,747,Very Low
17615,375,High
17616,552,High
17617,640,Medium
17618,834,Very Low
17619,326,High
17620,616,Medium
17621,419,High
17622,456,High
17623,593,Medium
17624,371,High
17625,832,Very Low
17626,613,Medium
17627,445,High
17628,343,High
17629,371,High
17630,479,High
17631,643,Medium
17632,820,Very Low
17633,776,Very Low
17634,344,High
17635,495,High
17636,604,Medium
17637,429,High
17638,503,High
17639,643,Medium
17640,614,Medium
17641,324,High
17642,699,Low
17643,748,Very Low
17644,553,High
17645,715,Low
17646,731,Low
17647,531,High
17648,798,Very Low
17649,419,High
17650,351,High
17651,395,High
17652,672,Low
17653,483,High
17654,808,Very Low
17655,601,Medium
17656,338,High
17657,518,High
17658,791,Very Low
17659,490,High
17660,548,High
17661,710,Low
17662,698,Low
17663,385,High
17664,598,Medium
17665,675,Low
17666,361,High
17667,532,High
17668,633,Medium
17669,429,High
17670,548,High
17671,302,High
17672,600,Medium
17673,697,Low
17674,302,High
17675,735,Low
17676,706,Low
17677,696,Low
17678,807,Very Low
17679,727,Low
17680,309,High
17681,716,Low
17682,544,High
17683,318,High
17684,361,High
17685,842,Very Low
17686,702,Low
17687,341,High
17688,518,High
17689,566,High
17690,538,High
17691,595,Medium
17692,764,Very Low
17693,669,Medium
17694,722,Low
17695,789,Very Low
17696,642,Medium
17697,401,High
17698,586,Medium
17699,346,High
17700,347,High
17701,686,Low
17702,600,Medium
17703,477,High
17704,590,Medium
17705,335,High
17706,709,Low
17707,426,High
17708,579,High
17709,561,High
17710,607,Medium
17711,327,High
17712,344,High
17713,768,Very Low
17714,548,High
17715,807,Very Low
17716,461,High
17717,754,Very Low
17718,544,High
17719,428,High
17720,397,High
17721,413,High
17722,633,Medium
17723,515,High
17724,704,Low
17725,682,Low
17726,757,Very Low
