loan_id,loan_status,default_flag
40058,Active,0
40059,Default,1
40060,Active,0
40061,Active,0
40062,Active,0
40063,Active,0
40064,Paid,0
40065,Active,0
40066,Active,0
40067,Paid,0
40068,Paid,0
40069,Active,0
40070,Active,0
40071,Paid,0
40072,Paid,0
40073,Active,0
40074,Active,0
40075,Paid,0
40076,Active,0
40077,Default,1
40078,Default,1
40079,Active,0
40080,Active,0
40081,Paid,0
40082,Default,1
40083,Paid,0
40084,Active,0
40085,Active,0
40086,Paid,0
40087,Active,0
40088,Active,0
40089,Default,1
40090,Paid,0
40091,Active,0
40092,Default,1
40093,Paid,0
40094,Active,0
40095,Active,0
40096,Default,1
40097,Active,0
40098,Active,0
40099,Default,1
40100,Active,0
40101,Active,0
40102,Active,0
40103,Default,1
40104,Active,0
40105,Active,0
40106,Paid,0
40107,Active,0
40108,Active,0
40109,Active,0
40110,Active,0
40111,Active,0
40112,Default,1
40113,Paid,0
40114,Default,1
40115,Default,1
40116,Active,0
40117,Active,0
40118,Default,1
40119,Default,1
40120,Paid,0
40121,Active,0
40122,Paid,0
40123,Paid,0
40124,Active,0
40125,Active,0
40126,Active,0
40127,Paid,0
40128,Paid,0
40129,Paid,0
40130,Paid,0
40131,Active,0
40132,Active,0
40133,Active,0
40134,Active,0
40135,Active,0
40136,Paid,0
40137,Active,0
40138,Paid,0
40139,Active,0
40140,Active,0
40141,Default,1
40142,Paid,0
40143,Active,0
40144,Active,0
40145,Paid,0
40146,Paid,0
40147,Default,1
40148,Paid,0
40149,Paid,0
40150,Active,0
40151,Paid,0
40152,Paid,0
40153,Active,0
40154,Active,0
40155,Paid,0
40156,Paid,0
40157,Paid,0
40158,Paid,0
40159,Active,0
40160,Active,0
40161,Active,0
40162,Active,0
40163,Active,0
40164,Default,1
40165,Active,0
40166,Active,0
40167,Paid,0
40168,Default,1
40169,Paid,0
40170,Active,0
40171,Paid,0
40172,Paid,0
40173,Active,0
40174,Active,0
40175,Paid,0
40176,Active,0
40177,Paid,0
40178,Paid,0
40179,Active,0
40180,Default,1
40181,Active,0
40182,Paid,0
40183,Active,0
40184,Paid,0
40185,Active,0
40186,Active,0
40187,Paid,0
40188,Default,1
40189,Active,0
40190,Paid,0
40191,Paid,0
40192,Active,0
40193,Default,1
40194,Active,0
40195,Active,0
40196,Active,0
40197,Paid,0
40198,Default,1
40199,Active,0
40200,Paid,0
40201,Active,0
40202,Active,0
40203,Active,0
40204,Active,0
40205,Default,1
40206,Active,0
40207,Active,0
40208,Default,1
40209,Active,0
40210,Active,0
40211,Default,1
40212,Default,1
40213,Active,0
40214,Paid,0
40215,Active,0
40216,Paid,0
40217,Paid,0
40218,Active,0
40219,Active,0
40220,Paid,0
40221,Default,1
40222,Paid,0
40223,Active,0
40224,Paid,0
40225,Active,0
40226,Paid,0
40227,Paid,0
40228,Active,0
40229,Paid,0
40230,Paid,0
40231,Default,1
40232,Paid,0
40233,Paid,0
40234,Paid,0
40235,Active,0
40236,Paid,0
40237,Active,0
40238,Paid,0
40239,Active,0
40240,Default,1
40241,Default,1
40242,Default,1
40243,Active,0
40244,Active,0
40245,Active,0
40246,Paid,0
40247,Default,1
40248,Active,0
40249,Active,0
40250,Paid,0
40251,Paid,0
40252,Active,0
40253,Paid,0
40254,Active,0
40255,Paid,0
40256,Paid,0
40257,Active,0
40258,Active,0
40259,Active,0
40260,Paid,0
40261,Active,0
40262,Paid,0
40263,Paid,0
40264,Active,0
40265,Paid,0
40266,Active,0
40267,Paid,0
40268,Paid,0
40269,Active,0
40270,Active,0
40271,Paid,0
40272,Paid,0
40273,Active,0
40274,Active,0
40275,Active,0
40276,Paid,0
40277,Active,0
40278,Default,1
40279,Active,0
40280,Active,0
40281,Paid,0
40282,Default,1
40283,Active,0
40284,Active,0
40285,Active,0
40286,Default,1
40287,Paid,0
40288,Active,0
40289,Active,0
40290,Paid,0
40291,Active,0
40292,Default,1
40293,Paid,0
40294,Active,0
40295,Active,0
40296,Paid,0
40297,Active,0
40298,Paid,0
40299,Default,1
40300,Active,0
40301,Paid,0
40302,Active,0
40303,Active,0
40304,Paid,0
40305,Active,0
40306,Default,1
40307,Active,0
40308,Active,0
40309,Active,0
40310,Active,0
40311,Paid,0
40312,Paid,0
40313,Default,1
40314,Active,0
40315,Paid,0
40316,Paid,0
40317,Paid,0
40318,Active,0
40319,Active,0
40320,Active,0
40321,Paid,0
40322,Paid,0
40323,Paid,0
40324,Active,0
40325,Active,0
40326,Active,0
40327,Default,1
40328,Active,0
40329,Active,0
40330,Paid,0
40331,Paid,0
40332,Default,1
40333,Active,0
40334,Active,0
40335,Active,0
40336,Active,0
40337,Paid,0
40338,Active,0
40339,Active,0
40340,Active,0
40341,Paid,0
40342,Default,1
40343,Paid,0
40344,Default,1
40345,Active,0
40346,Active,0
40347,Paid,0
40348,Paid,0
40349,Active,0
40350,Active,0
40351,Active,0
40352,Active,0
40353,Paid,0
40354,Active,0
40355,Default,1
40356,Default,1
40357,Active,0
40358,Active,0
40359,Paid,0
40360,Active,0
40361,Active,0
40362,Active,0
40363,Active,0
40364,Paid,0
40365,Paid,0
40366,Active,0
40367,Active,0
40368,Active,0
40369,Paid,0
40370,Paid,0
40371,Active,0
40372,Default,1
40373,Paid,0
40374,Paid,0
40375,Paid,0
40376,Paid,0
40377,Active,0
40378,Active,0
40379,Paid,0
40380,Paid,0
40381,Active,0
40382,Active,0
40383,Active,0
40384,Active,0
40385,Default,1
40386,Paid,0
40387,Active,0
40388,Active,0
40389,Active,0
40390,Paid,0
40391,Active,0
40392,Default,1
40393,Paid,0
40394,Paid,0
40395,Paid,0
40396,Default,1
40397,Paid,0
40398,Active,0
40399,Active,0
40400,Active,0
40401,Active,0
40402,Active,0
40403,Paid,0
40404,Active,0
40405,Active,0
40406,Active,0
40407,Active,0
40408,Default,1
40409,Active,0
40410,Paid,0
40411,Default,1
40412,Paid,0
40413,Active,0
40414,Paid,0
40415,Active,0
40416,Active,0
40417,Paid,0
40418,Active,0
40419,Active,0
40420,Active,0
40421,Paid,0
40422,Paid,0
40423,Active,0
40424,Default,1
40425,Paid,0
40426,Active,0
40427,Active,0
40428,Active,0
40429,Active,0
40430,Paid,0
40431,Active,0
40432,Paid,0
40433,Active,0
40434,Paid,0
40435,Active,0
40436,Default,1
40437,Paid,0
40438,Active,0
40439,Paid,0
40440,Paid,0
40441,Active,0
40442,Paid,0
40443,Active,0
40444,Default,1
40445,Default,1
40446,Active,0
40447,Default,1
40448,Active,0
40449,Paid,0
40450,Default,1
40451,Active,0
40452,Default,1
40453,Active,0
40454,Active,0
40455,Paid,0
40456,Paid,0
40457,Default,1
40458,Active,0
40459,Paid,0
40460,Paid,0
40461,Default,1
40462,Active,0
40463,Default,1
40464,Paid,0
40465,Paid,0
40466,Active,0
40467,Active,0
40468,Paid,0
40469,Paid,0
40470,Paid,0
40471,Default,1
40472,Paid,0
40473,Paid,0
40474,Default,1
40475,Paid,0
40476,Active,0
40477,Active,0
40478,Active,0
40479,Default,1
40480,Active,0
40481,Paid,0
40482,Default,1
40483,Active,0
40484,Paid,0
40485,Default,1
40486,Paid,0
40487,Active,0
40488,Paid,0
40489,Default,1
40490,Active,0
40491,Default,1
40492,Active,0
40493,Paid,0
40494,Active,0
40495,Active,0
40496,Active,0
40497,Paid,0
40498,Paid,0
40499,Active,0
40500,Paid,0
40501,Paid,0
40502,Paid,0
40503,Active,0
40504,Paid,0
40505,Default,1
40506,Paid,0
40507,Paid,0
40508,Active,0
40509,Default,1
40510,Paid,0
40511,Active,0
40512,Paid,0
40513,Active,0
40514,Paid,0
40515,Paid,0
40516,Paid,0
40517,Active,0
40518,Active,0
40519,Active,0
40520,Active,0
40521,Paid,0
40522,Default,1
40523,Paid,0
40524,Paid,0
40525,Active,0
40526,Default,1
40527,Active,0
40528,Active,0
40529,Paid,0
40530,Active,0
40531,Default,1
40532,Default,1
40533,Default,1
40534,Active,0
40535,Paid,0
40536,Default,1
40537,Active,0
40538,Paid,0
40539,Active,0
40540,Active,0
40541,Paid,0
40542,Active,0
40543,Active,0
40544,Active,0
40545,Default,1
40546,Active,0
40547,Default,1
40548,Paid,0
40549,Paid,0
40550,Active,0
40551,Paid,0
40552,Paid,0
40553,Default,1
40554,Active,0
40555,Paid,0
40556,Default,1
40557,Active,0
40558,Paid,0
40559,Active,0
40560,Active,0
40561,Paid,0
40562,Paid,0
40563,Default,1
40564,Default,1
40565,Default,1
40566,Default,1
40567,Default,1
40568,Paid,0
40569,Active,0
40570,Active,0
40571,Active,0
40572,Active,0
40573,Paid,0
40574,Paid,0
40575,Paid,0
40576,Paid,0
40577,Active,0
40578,Paid,0
40579,Default,1
40580,Paid,0
40581,Active,0
40582,Paid,0
40583,Active,0
40584,Default,1
40585,Default,1
40586,Active,0
40587,Active,0
40588,Active,0
40589,Default,1
40590,Paid,0
40591,Paid,0
40592,Default,1
40593,Default,1
40594,Paid,0
40595,Active,0
40596,Active,0
40597,Paid,0
40598,Active,0
40599,Active,0
40600,Active,0
40601,Active,0
40602,Active,0
40603,Paid,0
40604,Active,0
40605,Active,0
40606,Paid,0
40607,Paid,0
40608,Paid,0
40609,Active,0
40610,Active,0
40611,Active,0
40612,Active,0
40613,Paid,0
40614,Paid,0
40615,Paid,0
40616,Paid,0
40617,Active,0
40618,Paid,0
40619,Paid,0
40620,Paid,0
40621,Active,0
40622,Paid,0
40623,Paid,0
40624,Active,0
40625,Paid,0
40626,Default,1
40627,Active,0
40628,Active,0
40629,Active,0
40630,Active,0
40631,Active,0
40632,Paid,0
40633,Active,0
40634,Paid,0
40635,Active,0
40636,Active,0
40637,Paid,0
40638,Active,0
40639,Paid,0
40640,Paid,0
40641,Active,0
40642,Default,1
40643,Active,0
40644,Active,0
40645,Paid,0
40646,Default,1
40647,Active,0
40648,Active,0
40649,Default,1
40650,Active,0
40651,Paid,0
40652,Paid,0
40653,Active,0
40654,Paid,0
40655,Active,0
40656,Paid,0
40657,Active,0
40658,Default,1
40659,Paid,0
40660,Default,1
40661,Active,0
40662,Paid,0
40663,Active,0
40664,Active,0
40665,Active,0
40666,Default,1
40667,Paid,0
40668,Default,1
40669,Active,0
40670,Active,0
40671,Active,0
40672,Active,0
40673,Default,1
40674,Paid,0
40675,Paid,0
40676,Paid,0
40677,Active,0
40678,Paid,0
40679,Active,0
40680,Active,0
40681,Active,0
40682,Active,0
40683,Active,0
40684,Active,0
40685,Active,0
40686,Active,0
40687,Paid,0
40688,Active,0
40689,Paid,0
40690,Active,0
40691,Paid,0
40692,Paid,0
40693,Default,1
40694,Paid,0
40695,Active,0
40696,Active,0
40697,Default,1
40698,Active,0
40699,Paid,0
40700,Active,0
40701,Paid,0
40702,Active,0
40703,Active,0
40704,Active,0
40705,Paid,0
40706,Active,0
40707,Paid,0
40708,Default,1
40709,Active,0
40710,Active,0
40711,Active,0
40712,Active,0
40713,Paid,0
40714,Active,0
40715,Paid,0
40716,Paid,0
40717,Active,0
40718,Active,0
40719,Paid,0
40720,Active,0
40721,Default,1
40722,Default,1
40723,Paid,0
40724,Paid,0
40725,Active,0
40726,Active,0
40727,Default,1
40728,Active,0
40729,Active,0
40730,Active,0
40731,Default,1
40732,Paid,0
40733,Default,1
40734,Paid,0
40735,Paid,0
40736,Paid,0
40737,Paid,0
40738,Active,0
40739,Paid,0
40740,Active,0
40741,Paid,0
40742,Active,0
40743,Active,0
40744,Active,0
40745,Default,1
40746,Active,0
40747,Active,0
40748,Active,0
40749,Active,0
40750,Active,0
40751,Paid,0
40752,Paid,0
40753,Paid,0
40754,Default,1
40755,Active,0
40756,Active,0
40757,Active,0
40758,Paid,0
40759,Active,0
40760,Active,0
40761,Active,0
40762,Paid,0
40763,Active,0
40764,Paid,0
40765,Active,0
40766,Active,0
40767,Active,0
40768,Active,0
40769,Paid,0
40770,Default,1
40771,Active,0
40772,Active,0
40773,Paid,0
40774,Default,1
40775,Active,0
40776,Default,1
40777,Paid,0
40778,Paid,0
40779,Active,0
40780,Active,0
40781,Active,0
40782,Active,0
40783,Active,0
40784,Active,0
40785,Paid,0
40786,Default,1
40787,Active,0
40788,Default,1
40789,Default,1
40790,Active,0
40791,Active,0
40792,Active,0
40793,Active,0
40794,Active,0
40795,Active,0
40796,Paid,0
40797,Paid,0
40798,Active,0
40799,Active,0
40800,Default,1
40801,Active,0
40802,Default,1
40803,Paid,0
40804,Active,0
40805,Active,0
40806,Active,0
40807,Active,0
40808,Paid,0
40809,Default,1
40810,Default,1
40811,Active,0
40812,Active,0
40813,Paid,0
40814,Active,0
40815,Paid,0
40816,Paid,0
40817,Paid,0
40818,Default,1
40819,Paid,0
40820,Paid,0
40821,Default,1
40822,Paid,0
40823,Active,0
40824,Paid,0
40825,Active,0
40826,Active,0
40827,Active,0
40828,Paid,0
40829,Paid,0
40830,Paid,0
40831,Default,1
40832,Active,0
40833,Paid,0
40834,Active,0
40835,Active,0
40836,Active,0
40837,Paid,0
40838,Active,0
40839,Active,0
40840,Active,0
40841,Active,0
40842,Active,0
40843,Active,0
40844,Active,0
40845,Paid,0
40846,Paid,0
40847,Paid,0
40848,Active,0
40849,Default,1
40850,Active,0
40851,Default,1
40852,Default,1
40853,Active,0
40854,Active,0
40855,Active,0
40856,Paid,0
40857,Active,0
40858,Active,0
40859,Paid,0
40860,Active,0
40861,Active,0
40862,Default,1
40863,Default,1
40864,Active,0
40865,Paid,0
40866,Paid,0
40867,Paid,0
40868,Paid,0
40869,Active,0
40870,Paid,0
40871,Active,0
40872,Default,1
40873,Active,0
40874,Active,0
40875,Active,0
40876,Paid,0
40877,Active,0
40878,Active,0
40879,Paid,0
40880,Paid,0
40881,Paid,0
40882,Active,0
40883,Active,0
40884,Active,0
40885,Paid,0
40886,Paid,0
40887,Default,1
40888,Active,0
40889,Paid,0
40890,Active,0
40891,Active,0
40892,Active,0
40893,Paid,0
40894,Default,1
40895,Paid,0
40896,Active,0
40897,Paid,0
40898,Paid,0
40899,Paid,0
40900,Active,0
40901,Active,0
40902,Active,0
40903,Paid,0
40904,Default,1
40905,Paid,0
40906,Active,0
40907,Active,0
40908,Default,1
40909,Active,0
40910,Paid,0
40911,Paid,0
40912,Active,0
40913,Default,1
40914,Paid,0
40915,Paid,0
40916,Active,0
40917,Active,0
40918,Default,1
40919,Active,0
40920,Active,0
40921,Paid,0
40922,Active,0
40923,Active,0
40924,Active,0
40925,Active,0
40926,Paid,0
40927,Active,0
40928,Active,0
40929,Paid,0
40930,Active,0
40931,Paid,0
40932,Active,0
40933,Active,0
40934,Default,1
40935,Paid,0
40936,Default,1
40937,Active,0
40938,Default,1
40939,Active,0
40940,Active,0
40941,Active,0
40942,Default,1
40943,Active,0
40944,Paid,0
40945,Paid,0
40946,Paid,0
40947,Active,0
40948,Paid,0
40949,Active,0
40950,Paid,0
40951,Paid,0
40952,Paid,0
40953,Active,0
40954,Paid,0
40955,Paid,0
40956,Paid,0
40957,Active,0
40958,Default,1
40959,Default,1
40960,Paid,0
40961,Active,0
40962,Active,0
40963,Paid,0
40964,Active,0
40965,Active,0
40966,Paid,0
40967,Paid,0
40968,Active,0
40969,Paid,0
40970,Active,0
40971,Default,1
40972,Default,1
40973,Default,1
40974,Paid,0
40975,Active,0
40976,Paid,0
40977,Active,0
40978,Paid,0
40979,Active,0
40980,Active,0
40981,Active,0
40982,Active,0
40983,Active,0
40984,Active,0
40985,Paid,0
40986,Default,1
40987,Active,0
40988,Paid,0
40989,Paid,0
40990,Active,0
40991,Active,0
40992,Paid,0
40993,Active,0
40994,Active,0
40995,Active,0
40996,Active,0
40997,Active,0
40998,Active,0
40999,Active,0
41000,Active,0
41001,Active,0
41002,Active,0
41003,Active,0
41004,Active,0
41005,Active,0
41006,Paid,0
41007,Default,1
41008,Paid,0
41009,Active,0
41010,Default,1
41011,Paid,0
41012,Active,0
41013,Default,1
41014,Default,1
41015,Active,0
41016,Active,0
41017,Default,1
41018,Active,0
41019,Paid,0
41020,Paid,0
41021,Active,0
41022,Active,0
41023,Active,0
41024,Active,0
41025,Paid,0
41026,Active,0
41027,Active,0
41028,Paid,0
41029,Paid,0
41030,Default,1
41031,Active,0
41032,Active,0
41033,Paid,0
41034,Active,0
41035,Active,0
41036,Active,0
41037,Active,0
41038,Active,0
41039,Active,0
41040,Default,1
41041,Paid,0
41042,Paid,0
41043,Active,0
41044,Active,0
41045,Active,0
41046,Active,0
41047,Active,0
41048,Paid,0
41049,Default,1
41050,Default,1
41051,Active,0
41052,Active,0
41053,Paid,0
41054,Active,0
41055,Paid,0
41056,Paid,0
41057,Paid,0
41058,Active,0
41059,Active,0
41060,Active,0
41061,Paid,0
41062,Active,0
41063,Active,0
41064,Default,1
41065,Active,0
41066,Paid,0
41067,Default,1
41068,Active,0
41069,Active,0
41070,Active,0
41071,Default,1
41072,Paid,0
41073,Paid,0
41074,Paid,0
41075,Active,0
41076,Paid,0
41077,Paid,0
41078,Paid,0
41079,Default,1
41080,Paid,0
41081,Paid,0
41082,Paid,0
41083,Paid,0
41084,Active,0
41085,Active,0
41086,Default,1
41087,Active,0
41088,Paid,0
41089,Active,0
41090,Active,0
41091,Active,0
41092,Active,0
41093,Default,1
41094,Active,0
41095,Active,0
41096,Paid,0
41097,Active,0
41098,Paid,0
41099,Paid,0
41100,Active,0
41101,Paid,0
41102,Default,1
41103,Paid,0
41104,Paid,0
41105,Paid,0
41106,Active,0
41107,Paid,0
41108,Paid,0
41109,Paid,0
41110,Active,0
41111,Paid,0
41112,Default,1
41113,Active,0
41114,Default,1
41115,Paid,0
41116,Active,0
41117,Active,0
41118,Active,0
41119,Active,0
41120,Paid,0
41121,Active,0
41122,Active,0
41123,Paid,0
41124,Active,0
41125,Paid,0
41126,Active,0
41127,Active,0
41128,Default,1
41129,Active,0
41130,Paid,0
41131,Active,0
41132,Active,0
41133,Paid,0
41134,Paid,0
41135,Paid,0
41136,Active,0
41137,Active,0
41138,Default,1
41139,Active,0
41140,Paid,0
41141,Paid,0
41142,Active,0
41143,Active,0
41144,Active,0
41145,Paid,0
41146,Paid,0
41147,Active,0
41148,Paid,0
41149,Active,0
41150,Active,0
41151,Active,0
41152,Paid,0
41153,Paid,0
41154,Active,0
41155,Active,0
41156,Default,1
41157,Active,0
41158,Active,0
41159,Default,1
41160,Default,1
41161,Active,0
41162,Active,0
41163,Paid,0
41164,Active,0
41165,Active,0
41166,Active,0
41167,Active,0
41168,Paid,0
41169,Active,0
41170,Paid,0
41171,Active,0
41172,Active,0
41173,Paid,0
41174,Paid,0
41175,Active,0
41176,Active,0
41177,Active,0
41178,Paid,0
41179,Active,0
41180,Active,0
41181,Active,0
41182,Active,0
41183,Paid,0
41184,Active,0
41185,Active,0
41186,Default,1
41187,Paid,0
41188,Paid,0
41189,Active,0
41190,Paid,0
41191,Paid,0
41192,Paid,0
41193,Active,0
41194,Paid,0
41195,Active,0
41196,Paid,0
41197,Active,0
41198,Active,0
41199,Paid,0
41200,Active,0
41201,Paid,0
41202,Default,1
41203,Active,0
41204,Active,0
41205,Active,0
41206,Paid,0
41207,Active,0
41208,Active,0
41209,Paid,0
41210,Paid,0
41211,Default,1
41212,Active,0
41213,Paid,0
41214,Active,0
41215,Active,0
41216,Active,0
41217,Active,0
41218,Default,1
41219,Active,0
41220,Active,0
41221,Active,0
41222,Active,0
41223,Active,0
41224,Paid,0
41225,Active,0
41226,Default,1
41227,Active,0
41228,Default,1
41229,Active,0
41230,Paid,0
41231,Paid,0
41232,Default,1
41233,Paid,0
41234,Active,0
41235,Active,0
41236,Active,0
41237,Active,0
41238,Active,0
41239,Active,0
41240,Active,0
41241,Paid,0
41242,Active,0
41243,Active,0
41244,Default,1
41245,Active,0
41246,Default,1
41247,Active,0
41248,Paid,0
41249,Default,1
41250,Paid,0
41251,Paid,0
41252,Active,0
41253,Paid,0
41254,Active,0
41255,Default,1
41256,Paid,0
41257,Active,0
41258,Paid,0
41259,Paid,0
41260,Active,0
41261,Active,0
41262,Active,0
41263,Active,0
41264,Active,0
41265,Active,0
41266,Active,0
41267,Paid,0
41268,Active,0
41269,Paid,0
41270,Active,0
41271,Default,1
41272,Default,1
41273,Paid,0
41274,Active,0
41275,Paid,0
41276,Active,0
41277,Paid,0
41278,Default,1
41279,Active,0
41280,Active,0
41281,Default,1
41282,Paid,0
41283,Active,0
41284,Active,0
41285,Active,0
41286,Active,0
41287,Active,0
41288,Active,0
41289,Active,0
41290,Default,1
41291,Active,0
41292,Active,0
41293,Paid,0
41294,Active,0
41295,Active,0
41296,Active,0
41297,Paid,0
41298,Active,0
41299,Default,1
41300,Active,0
41301,Active,0
41302,Paid,0
41303,Active,0
41304,Default,1
41305,Active,0
41306,Active,0
41307,Active,0
41308,Paid,0
41309,Paid,0
41310,Active,0
41311,Active,0
41312,Active,0
41313,Active,0
41314,Paid,0
41315,Default,1
41316,Paid,0
41317,Active,0
41318,Paid,0
41319,Active,0
41320,Active,0
41321,Active,0
41322,Active,0
41323,Active,0
41324,Active,0
41325,Active,0
41326,Active,0
41327,Active,0
41328,Active,0
41329,Paid,0
41330,Active,0
41331,Paid,0
41332,Active,0
41333,Paid,0
41334,Active,0
41335,Active,0
41336,Paid,0
41337,Paid,0
41338,Active,0
41339,Paid,0
41340,Active,0
41341,Paid,0
41342,Paid,0
41343,Paid,0
41344,Paid,0
41345,Active,0
41346,Default,1
41347,Active,0
41348,Paid,0
41349,Active,0
41350,Active,0
41351,Active,0
41352,Default,1
41353,Active,0
41354,Default,1
41355,Active,0
41356,Active,0
41357,Active,0
41358,Paid,0
41359,Active,0
41360,Active,0
41361,Paid,0
41362,Active,0
41363,Active,0
41364,Active,0
41365,Active,0
41366,Active,0
41367,Active,0
41368,Active,0
41369,Active,0
41370,Active,0
41371,Default,1
41372,Active,0
41373,Active,0
41374,Default,1
41375,Active,0
41376,Active,0
41377,Paid,0
41378,Active,0
41379,Active,0
41380,Active,0
41381,Active,0
41382,Active,0
41383,Active,0
41384,Active,0
41385,Active,0
41386,Active,0
41387,Active,0
41388,Paid,0
41389,Active,0
41390,Paid,0
41391,Active,0
41392,Active,0
41393,Active,0
41394,Active,0
41395,Paid,0
41396,Paid,0
41397,Active,0
41398,Paid,0
41399,Paid,0
41400,Active,0
41401,Paid,0
41402,Active,0
41403,Active,0
41404,Paid,0
41405,Paid,0
41406,Paid,0
41407,Active,0
41408,Paid,0
41409,Active,0
41410,Paid,0
41411,Active,0
41412,Paid,0
41413,Active,0
41414,Active,0
41415,Paid,0
41416,Active,0
41417,Default,1
41418,Active,0
41419,Paid,0
41420,Default,1
41421,Active,0
41422,Active,0
41423,Default,1
41424,Paid,0
41425,Default,1
41426,Paid,0
41427,Active,0
41428,Active,0
41429,Active,0
41430,Active,0
41431,Default,1
41432,Active,0
41433,Paid,0
41434,Paid,0
41435,Paid,0
41436,Active,0
41437,Paid,0
41438,Paid,0
41439,Paid,0
41440,Active,0
41441,Active,0
41442,Active,0
41443,Active,0
41444,Paid,0
41445,Active,0
41446,Active,0
41447,Paid,0
41448,Default,1
41449,Default,1
41450,Active,0
41451,Paid,0
41452,Active,0
41453,Paid,0
41454,Active,0
41455,Active,0
41456,Default,1
41457,Paid,0
41458,Paid,0
41459,Active,0
41460,Default,1
41461,Active,0
41462,Paid,0
41463,Default,1
41464,Active,0
41465,Active,0
41466,Active,0
41467,Active,0
41468,Active,0
41469,Active,0
41470,Paid,0
41471,Active,0
41472,Paid,0
41473,Active,0
41474,Paid,0
41475,Active,0
41476,Active,0
41477,Active,0
41478,Paid,0
41479,Paid,0
41480,Active,0
41481,Paid,0
41482,Active,0
41483,Paid,0
41484,Paid,0
41485,Active,0
41486,Paid,0
41487,Paid,0
41488,Default,1
41489,Active,0
41490,Default,1
41491,Active,0
41492,Active,0
41493,Active,0
41494,Paid,0
41495,Active,0
41496,Active,0
41497,Default,1
41498,Active,0
41499,Paid,0
41500,Paid,0
41501,Paid,0
41502,Default,1
41503,Active,0
41504,Paid,0
41505,Active,0
41506,Paid,0
41507,Active,0
41508,Active,0
41509,Active,0
41510,Paid,0
41511,Active,0
41512,Paid,0
41513,Active,0
41514,Active,0
41515,Active,0
41516,Active,0
41517,Active,0
41518,Paid,0
41519,Paid,0
41520,Active,0
41521,Active,0
41522,Active,0
41523,Active,0
41524,Active,0
41525,Active,0
41526,Default,1
41527,Active,0
41528,Active,0
41529,Active,0
41530,Active,0
41531,Active,0
41532,Default,1
41533,Paid,0
41534,Default,1
41535,Paid,0
41536,Paid,0
41537,Paid,0
41538,Active,0
41539,Paid,0
41540,Paid,0
41541,Default,1
41542,Active,0
41543,Active,0
41544,Default,1
41545,Default,1
41546,Paid,0
41547,Default,1
41548,Active,0
41549,Active,0
41550,Active,0
41551,Active,0
41552,Active,0
41553,Paid,0
41554,Active,0
41555,Active,0
41556,Active,0
41557,Default,1
41558,Active,0
41559,Active,0
41560,Default,1
41561,Paid,0
41562,Active,0
41563,Paid,0
41564,Paid,0
41565,Paid,0
41566,Default,1
41567,Default,1
41568,Paid,0
41569,Active,0
41570,Active,0
41571,Active,0
41572,Paid,0
41573,Active,0
41574,Default,1
41575,Paid,0
41576,Active,0
41577,Active,0
41578,Active,0
41579,Active,0
41580,Active,0
41581,Active,0
41582,Active,0
41583,Paid,0
41584,Paid,0
41585,Paid,0
41586,Active,0
41587,Paid,0
41588,Active,0
41589,Paid,0
41590,Paid,0
41591,Paid,0
41592,Active,0
41593,Paid,0
41594,Default,1
41595,Active,0
41596,Paid,0
41597,Active,0
41598,Active,0
41599,Default,1
41600,Paid,0
41601,Active,0
41602,Paid,0
41603,Active,0
41604,Active,0
41605,Paid,0
41606,Active,0
41607,Default,1
41608,Active,0
41609,Active,0
41610,Paid,0
41611,Active,0
41612,Paid,0
41613,Paid,0
41614,Default,1
41615,Paid,0
41616,Paid,0
41617,Paid,0
41618,Active,0
41619,Active,0
41620,Default,1
41621,Active,0
41622,Paid,0
41623,Active,0
41624,Active,0
41625,Active,0
41626,Paid,0
41627,Active,0
41628,Active,0
41629,Default,1
41630,Paid,0
41631,Paid,0
41632,Paid,0
41633,Paid,0
41634,Paid,0
41635,Default,1
41636,Default,1
41637,Active,0
41638,Default,1
41639,Active,0
41640,Paid,0
41641,Paid,0
41642,Paid,0
41643,Active,0
41644,Active,0
41645,Active,0
41646,Paid,0
41647,Active,0
41648,Paid,0
41649,Active,0
41650,Paid,0
41651,Active,0
41652,Active,0
41653,Default,1
41654,Active,0
41655,Default,1
41656,Default,1
41657,Active,0
41658,Active,0
41659,Paid,0
41660,Paid,0
41661,Paid,0
41662,Default,1
41663,Paid,0
41664,Paid,0
41665,Active,0
41666,Active,0
41667,Active,0
41668,Paid,0
41669,Default,1
41670,Active,0
41671,Default,1
41672,Paid,0
41673,Active,0
41674,Paid,0
41675,Paid,0
41676,Paid,0
41677,Paid,0
41678,Paid,0
41679,Active,0
41680,Active,0
41681,Active,0
41682,Default,1
41683,Active,0
41684,Active,0
41685,Active,0
41686,Paid,0
41687,Active,0
41688,Paid,0
41689,Active,0
41690,Active,0
41691,Active,0
41692,Paid,0
41693,Active,0
41694,Default,1
41695,Active,0
41696,Active,0
41697,Paid,0
41698,Active,0
41699,Active,0
41700,Paid,0
41701,Paid,0
41702,Paid,0
41703,Paid,0
41704,Paid,0
41705,Default,1
41706,Active,0
41707,Active,0
41708,Paid,0
41709,Paid,0
41710,Active,0
41711,Paid,0
41712,Active,0
41713,Active,0
41714,Paid,0
41715,Active,0
41716,Paid,0
41717,Active,0
41718,Active,0
41719,Paid,0
41720,Default,1
41721,Default,1
41722,Active,0
41723,Default,1
41724,Paid,0
41725,Default,1
41726,Active,0
41727,Active,0
41728,Paid,0
41729,Active,0
41730,Active,0
41731,Active,0
41732,Default,1
41733,Paid,0
41734,Default,1
